date,open,high,low,close,volume
2025-10-07,8.920000076293945,8.949999809265137,8.920000076293945,8.949999809265137,1100
2025-10-08,9.079999923706055,9.34000015258789,9.079999923706055,9.3100004196167,3900
2025-10-09,9.239999771118164,9.600000381469727,9.239999771118164,9.300000190734863,3800
2025-10-10,9.380000114440918,9.380000114440918,9.170000076293945,9.300000190734863,1100
2025-10-13,9.430000305175781,9.970000267028809,9.300000190734863,9.6899995803833,11300
2025-10-14,9.949999809265137,9.949999809265137,9.369999885559082,9.890000343322754,2500
2025-10-15,9.90999984741211,10.039999961853027,9.630000114440918,9.899999618530273,13100
2025-10-16,9.630000114440918,10.0,9.40999984741211,9.40999984741211,1900
2025-10-17,9.600000381469727,9.600000381469727,9.600000381469727,9.600000381469727,300
2025-10-20,9.630000114440918,9.770000457763672,9.300000190734863,9.770000457763672,1000
2025-10-21,9.880000114440918,9.90999984741211,9.75,9.75,4700
2025-10-22,9.75,9.75,9.25,9.630000114440918,1400
2025-10-23,9.880000114440918,9.880000114440918,9.880000114440918,9.880000114440918,400
2025-10-24,9.989999771118164,10.0,9.710000038146973,9.710000038146973,900
2025-10-27,9.930000305175781,9.9399995803833,9.850000381469727,9.9399995803833,400
2025-10-28,9.59000015258789,9.630000114440918,9.59000015258789,9.630000114440918,400
2025-10-29,9.350000381469727,9.630000114440918,9.260000228881836,9.59000015258789,2300
2025-10-30,9.59000015258789,9.59000015258789,9.3100004196167,9.3100004196167,900
2025-10-31,9.3100004196167,9.3100004196167,9.3100004196167,9.3100004196167,0
2025-11-03,9.369999885559082,9.369999885559082,9.369999885559082,9.369999885559082,700
2025-11-04,9.680000305175781,9.680000305175781,9.680000305175781,9.680000305175781,500
2025-11-05,9.680000305175781,9.680000305175781,9.680000305175781,9.680000305175781,0
2025-11-06,9.680000305175781,9.680000305175781,9.680000305175781,9.680000305175781,0
2025-11-07,9.680000305175781,9.680000305175781,9.680000305175781,9.680000305175781,0
2025-11-10,9.5,9.5,9.109999656677246,9.359999656677246,1200
2025-11-11,8.899999618530273,9.1899995803833,8.899999618530273,9.029999732971191,5100
2025-11-12,9.220000267028809,9.220000267028809,9.220000267028809,9.220000267028809,300
2025-11-13,9.180000305175781,9.180000305175781,6.5,7.269999980926514,216700
2025-11-14,7.099999904632568,7.389999866485596,7.099999904632568,7.340000152587891,7900
2025-11-17,7.300000190734863,7.300000190734863,6.900000095367432,7.039999961853027,6200
2025-11-18,6.949999809265137,7.050000190734863,6.920000076293945,7.0,5200
2025-11-19,7.050000190734863,7.050000190734863,6.949999809265137,6.949999809265137,2300
2025-11-20,6.96999979019165,7.099999904632568,6.809999942779541,6.809999942779541,8800
2025-11-21,6.900000095367432,7.0,6.900000095367432,6.949999809265137,3700
2025-11-24,7.239999771118164,7.440000057220459,7.039999961853027,7.170000076293945,6900
2025-11-25,7.119999885559082,7.139999866485596,6.949999809265137,6.949999809265137,2100
2025-11-26,6.829999923706055,7.039999961853027,6.809999942779541,6.809999942779541,4100
2025-11-28,6.980000019073486,7.0,6.849999904632568,6.860000133514404,1300
2025-12-01,6.760000228881836,6.949999809265137,6.760000228881836,6.800000190734863,11300
2025-12-02,7.0,7.0,6.800000190734863,6.869999885559082,2400
2025-12-03,6.940000057220459,7.0,6.880000114440918,6.920000076293945,4500
2025-12-04,7.0,7.050000190734863,6.989999771118164,7.050000190734863,4300
2025-12-05,6.940000057220459,6.940000057220459,6.940000057220459,6.940000057220459,500
2025-12-08,7.0,7.25,7.0,7.25,1500
2025-12-09,7.329999923706055,7.329999923706055,7.110000133514404,7.170000076293945,1600
2025-12-10,7.289999961853027,7.460000038146973,7.25,7.300000190734863,2000
2025-12-11,7.400000095367432,7.5,7.400000095367432,7.400000095367432,800
2025-12-12,7.260000228881836,7.369999885559082,7.260000228881836,7.349999904632568,1600
2025-12-15,7.150000095367432,7.190000057220459,7.0,7.0,9400
2025-12-16,6.900000095367432,7.190000057220459,6.900000095367432,7.179999828338623,4600
2025-12-17,7.130000114440918,7.25,6.900000095367432,6.980000019073486,10500
2025-12-18,7.050000190734863,7.119999885559082,6.960000038146973,7.090000152587891,11100
2025-12-19,7.039999961853027,7.110000133514404,7.039999961853027,7.099999904632568,5200
2025-12-22,7.179999828338623,7.25,7.099999904632568,7.150000095367432,8800
2025-12-23,7.170000076293945,7.5,7.130000114440918,7.449999809265137,19500
2025-12-24,7.349999904632568,7.349999904632568,7.349999904632568,7.349999904632568,300
2025-12-26,7.440000057220459,7.440000057220459,7.260000228881836,7.389999866485596,34000
2025-12-29,7.269999980926514,7.5,7.260000228881836,7.329999923706055,8700
2025-12-30,7.28000020980835,7.5,7.28000020980835,7.329999923706055,5400
2025-12-31,7.329999923706055,7.5,7.329999923706055,7.429999828338623,5300
2026-01-02,7.46999979019165,7.5,7.429999828338623,7.429999828338623,4400
2026-01-05,7.360000133514404,7.429999828338623,7.349999904632568,7.349999904632568,2800
2026-01-06,7.320000171661377,7.5,7.320000171661377,7.460000038146973,4200
2026-01-07,7.46999979019165,7.929999828338623,7.46999979019165,7.789999961853027,12500
2026-01-08,7.699999809265137,7.960000038146973,7.699999809265137,7.760000228881836,4100
2026-01-09,7.449999809265137,7.980000019073486,7.409999847412109,7.739999771118164,9300
2026-01-12,7.809999942779541,7.809999942779541,7.619999885559082,7.619999885559082,1100
2026-01-13,7.659999847412109,8.0,7.659999847412109,7.909999847412109,1700
2026-01-14,7.96999979019165,8.109999656677246,7.929999828338623,8.079999923706055,700
2026-01-15,8.0,8.520000457763672,8.0,8.380000114440918,15900
2026-01-16,8.760000228881836,8.760000228881836,8.260000228881836,8.399999618530273,2900
2026-01-20,8.199999809265137,8.399999618530273,8.199999809265137,8.380000114440918,800
2026-01-21,8.199999809265137,8.350000381469727,8.199999809265137,8.350000381469727,1300
2026-01-22,8.760000228881836,8.760000228881836,8.399999618530273,8.760000228881836,800
2026-01-23,8.760000228881836,8.760000228881836,8.760000228881836,8.760000228881836,0
2026-01-26,8.399999618530273,8.729999542236328,8.270000457763672,8.5,3300
2026-01-27,8.649999618530273,9.4399995803833,8.600000381469727,8.979999542236328,27500
2026-01-28,8.510000228881836,9.100000381469727,8.510000228881836,8.829999923706055,8500
2026-01-29,8.520000457763672,9.020000457763672,8.520000457763672,8.920000076293945,2200
2026-01-30,8.649999618530273,8.930000305175781,8.550000190734863,8.869999885559082,1600
2026-02-02,8.869999885559082,9.720000267028809,8.5,9.609999656677246,15000
2026-02-03,9.420000076293945,9.420000076293945,9.199999809265137,9.399999618530273,800
2026-02-04,9.199999809265137,9.199999809265137,9.0,9.0,3100
2026-02-05,8.5,8.989999771118164,8.25,8.989999771118164,3000
2026-02-06,8.5,9.100000381469727,8.5,8.699999809265137,7400
2026-02-09,8.649999618530273,9.050000190734863,8.5,9.010000228881836,4800
2026-02-10,9.210000038146973,9.220000267028809,8.859999656677246,9.039999961853027,8300
2026-02-11,9.350000381469727,9.5,9.260000228881836,9.390000343322754,11800
2026-02-12,9.050000190734863,9.399999618530273,9.0,9.399999618530273,1300
2026-02-13,9.399999618530273,9.399999618530273,9.399999618530273,9.399999618530273,0
2026-02-17,9.34000015258789,9.75,9.0,9.699999809265137,2100
2026-02-18,9.510000228881836,9.609999656677246,9.460000038146973,9.569999694824219,5800
2026-02-19,9.5,9.550000190734863,9.5,9.550000190734863,4300
2026-02-20,9.390000343322754,9.40999984741211,9.300000190734863,9.40999984741211,1000
2026-02-23,9.300000190734863,9.420000076293945,8.630000114440918,8.75,12800
2026-02-24,8.5600004196167,9.020000457763672,8.5,9.020000457763672,3700
2026-02-25,8.640000343322754,9.149999618530273,8.600000381469727,9.149999618530273,6300
2026-02-26,9.050000190734863,9.520000457763672,9.050000190734863,9.050000190734863,5000
2026-02-27,9.479999542236328,9.479999542236328,9.479999542236328,9.479999542236328,1200
2026-03-02,9.050000190734863,9.5,9.050000190734863,9.5,1800
2026-03-03,9.0,9.0,9.0,9.0,500
2026-03-04,9.0,9.40999984741211,9.0,9.40999984741211,5600
2026-03-05,9.40999984741211,9.40999984741211,9.40999984741211,9.40999984741211,0
2026-03-06,9.199999809265137,9.199999809265137,9.199999809265137,9.199999809265137,300
2026-03-09,9.239999771118164,9.239999771118164,9.239999771118164,9.239999771118164,200
2026-03-10,8.640000343322754,9.789999961853027,8.640000343322754,9.399999618530273,6100
2026-03-11,9.399999618530273,9.399999618530273,9.399999618530273,9.399999618530273,0
2026-03-12,9.470000267028809,9.789999961853027,9.3100004196167,9.510000228881836,7900
2026-03-13,9.329999923706055,9.329999923706055,9.199999809265137,9.199999809265137,2194
